redemption_id,customer_id,campaign_id,offer_type,redemption_date,redemption_value_usd
RDM026577,ACQ039133,CMP00047,0% APR Intro,2025-12-08,102.48
RDM026578,ACQ039135,CMP00047,0% APR Intro,2025-11-30,279.02
RDM026579,ACQ039137,CMP00047,0% APR Intro,2025-10-24,298.97
RDM026580,ACQ039138,CMP00047,0% APR Intro,2025-11-15,244.55
RDM026581,ACQ039139,CMP00047,0% APR Intro,2025-12-16,110.53
RDM026582,ACQ039141,CMP00047,0% APR Intro,2025-11-11,186.71
RDM026583,ACQ039142,CMP00047,0% APR Intro,2025-11-17,104.64
RDM026584,ACQ039143,CMP00047,0% APR Intro,2025-10-09,254.79
RDM026585,ACQ039145,CMP00047,0% APR Intro,2025-11-25,154.02
RDM026586,ACQ039150,CMP00047,0% APR Intro,2025-12-28,148.55
RDM026587,ACQ039152,CMP00047,0% APR Intro,2025-10-23,265.3
RDM026588,ACQ039153,CMP00047,0% APR Intro,2025-12-02,138.2
RDM026589,ACQ039154,CMP00047,0% APR Intro,2025-12-10,52.9
RDM026590,ACQ039155,CMP00047,0% APR Intro,2025-10-19,141.25
RDM026591,ACQ039156,CMP00047,0% APR Intro,2025-11-29,278.34
RDM026592,ACQ039157,CMP00047,0% APR Intro,2025-11-28,187.15
RDM026593,ACQ039158,CMP00047,0% APR Intro,2025-11-29,258.91
RDM026594,ACQ039159,CMP00047,0% APR Intro,2025-11-13,75.71
RDM026595,ACQ039160,CMP00047,0% APR Intro,2025-10-24,248.06
RDM026596,ACQ039162,CMP00047,0% APR Intro,2025-10-15,218.55
RDM026597,ACQ039163,CMP00047,0% APR Intro,2025-12-19,268.47
RDM026598,ACQ039165,CMP00047,0% APR Intro,2025-12-02,290.64
RDM026599,ACQ039166,CMP00047,0% APR Intro,2025-12-25,160.51
RDM026600,ACQ039167,CMP00047,0% APR Intro,2025-12-06,171.21
RDM026601,ACQ039169,CMP00047,0% APR Intro,2025-11-19,278.93
RDM026602,ACQ039171,CMP00047,0% APR Intro,2025-11-18,258.69
RDM026603,ACQ039172,CMP00047,0% APR Intro,2025-12-06,169.55
RDM026604,ACQ039173,CMP00047,0% APR Intro,2025-10-24,217.69
RDM026605,ACQ039174,CMP00047,0% APR Intro,2025-11-17,172.16
RDM026606,ACQ039176,CMP00047,0% APR Intro,2025-12-20,203.14
RDM026607,ACQ039179,CMP00047,0% APR Intro,2025-10-14,82.33
RDM026608,ACQ039182,CMP00047,0% APR Intro,2025-12-15,58.3
RDM026609,ACQ039183,CMP00047,0% APR Intro,2025-10-11,156.97
RDM026610,ACQ039184,CMP00047,0% APR Intro,2025-12-02,51.24
RDM026611,ACQ039187,CMP00047,0% APR Intro,2025-12-21,289.7
RDM026612,ACQ039188,CMP00047,0% APR Intro,2025-11-08,286.39
RDM026613,ACQ039191,CMP00047,0% APR Intro,2025-12-05,149.39
RDM026614,ACQ039192,CMP00047,0% APR Intro,2025-10-30,119.4
RDM026615,ACQ039193,CMP00047,0% APR Intro,2025-12-10,54.08
RDM026616,ACQ039195,CMP00047,0% APR Intro,2025-11-03,293.74
RDM026617,ACQ039197,CMP00047,0% APR Intro,2025-10-16,62.96
RDM026618,ACQ039198,CMP00047,0% APR Intro,2025-10-27,60.06
RDM026619,ACQ039199,CMP00047,0% APR Intro,2025-11-09,238.46
RDM026620,ACQ039200,CMP00047,0% APR Intro,2025-10-12,281.02
RDM026621,ACQ039201,CMP00047,0% APR Intro,2025-12-01,265.82
RDM026622,ACQ039202,CMP00047,0% APR Intro,2025-12-08,67.93
RDM026623,ACQ039204,CMP00047,0% APR Intro,2025-12-18,224.12
RDM026624,ACQ039206,CMP00047,0% APR Intro,2025-10-29,84.94
RDM026625,ACQ039207,CMP00047,0% APR Intro,2025-11-21,141.75
RDM026626,ACQ039208,CMP00047,0% APR Intro,2025-10-30,275.99
RDM026627,ACQ039210,CMP00047,0% APR Intro,2025-12-11,71.86
RDM026628,ACQ039211,CMP00047,0% APR Intro,2025-11-13,55.47
RDM026629,ACQ039212,CMP00047,0% APR Intro,2025-11-13,112.4
RDM026630,ACQ039213,CMP00047,0% APR Intro,2025-11-17,117.78
RDM026631,ACQ039214,CMP00047,0% APR Intro,2025-11-11,176.44
RDM026632,ACQ039215,CMP00047,0% APR Intro,2025-10-28,87.26
RDM026633,ACQ039216,CMP00047,0% APR Intro,2025-10-28,247.37
RDM026634,ACQ039218,CMP00047,0% APR Intro,2025-12-15,83.07
RDM026635,ACQ039219,CMP00047,0% APR Intro,2025-11-17,243.31
RDM026636,ACQ039223,CMP00047,0% APR Intro,2025-11-24,276.72
RDM026637,ACQ039224,CMP00047,0% APR Intro,2025-12-09,191.45
RDM026638,ACQ039225,CMP00047,0% APR Intro,2025-12-03,190.63
RDM026639,ACQ039227,CMP00047,0% APR Intro,2025-10-12,141.38
RDM026640,ACQ039229,CMP00047,0% APR Intro,2025-12-08,93.01
RDM026641,ACQ039230,CMP00047,0% APR Intro,2025-11-17,209.36
RDM026642,ACQ039231,CMP00047,0% APR Intro,2025-12-24,209.56
RDM026643,ACQ039232,CMP00047,0% APR Intro,2025-11-02,295.63
RDM026644,ACQ039233,CMP00047,0% APR Intro,2025-11-28,215.22
RDM026645,ACQ039234,CMP00047,0% APR Intro,2025-10-26,284.73
RDM026646,ACQ039235,CMP00047,0% APR Intro,2025-10-13,237.39
RDM026647,ACQ039236,CMP00047,0% APR Intro,2025-11-20,261.74
RDM026648,ACQ039240,CMP00047,0% APR Intro,2025-11-02,101.91
RDM026649,ACQ039245,CMP00047,0% APR Intro,2025-11-05,291.51
RDM026650,ACQ039246,CMP00047,0% APR Intro,2025-11-11,232.72
RDM026651,ACQ039247,CMP00047,0% APR Intro,2025-11-22,179.65
RDM026652,ACQ039249,CMP00047,0% APR Intro,2025-12-19,144.16
RDM026653,ACQ039250,CMP00047,0% APR Intro,2025-10-31,68.8
RDM026654,ACQ039251,CMP00047,0% APR Intro,2025-11-24,207.58
RDM026655,ACQ039252,CMP00047,0% APR Intro,2025-11-27,109.42
RDM026656,ACQ039253,CMP00047,0% APR Intro,2025-12-19,243.02
RDM026657,ACQ039255,CMP00047,0% APR Intro,2025-11-05,159.85
RDM026658,ACQ039259,CMP00047,0% APR Intro,2025-10-13,66.84
RDM026659,ACQ039261,CMP00047,0% APR Intro,2025-11-30,285.38
RDM026660,ACQ039263,CMP00047,0% APR Intro,2025-10-29,220.99
RDM026661,ACQ039264,CMP00047,0% APR Intro,2025-11-04,225.17
RDM026662,ACQ039265,CMP00047,0% APR Intro,2025-12-06,174.45
RDM026663,ACQ039266,CMP00047,0% APR Intro,2025-11-17,175.68
RDM026664,ACQ039267,CMP00047,0% APR Intro,2025-11-16,180.91
RDM026665,ACQ039268,CMP00047,0% APR Intro,2025-10-31,247.97
RDM026666,ACQ039270,CMP00047,0% APR Intro,2025-11-13,177.89
RDM026667,ACQ039271,CMP00047,0% APR Intro,2025-10-18,290.08
RDM026668,ACQ039273,CMP00047,0% APR Intro,2025-12-27,163.13
RDM026669,ACQ039276,CMP00047,0% APR Intro,2025-11-27,191.97
RDM026670,ACQ039277,CMP00047,0% APR Intro,2025-10-24,125.67
RDM026671,ACQ039281,CMP00047,0% APR Intro,2025-10-29,249.29
RDM026672,ACQ039282,CMP00047,0% APR Intro,2025-11-02,281.77
RDM026673,ACQ039283,CMP00047,0% APR Intro,2025-11-20,191.27
RDM026674,ACQ039284,CMP00047,0% APR Intro,2025-11-14,298.97
RDM026675,ACQ039286,CMP00047,0% APR Intro,2025-11-20,224.24
RDM026676,ACQ039287,CMP00047,0% APR Intro,2025-12-27,76.75
RDM026677,ACQ039291,CMP00047,0% APR Intro,2025-11-01,279.15
RDM026678,ACQ039292,CMP00047,0% APR Intro,2025-10-31,123.75
RDM026679,ACQ039293,CMP00047,0% APR Intro,2025-12-12,252.07
RDM026680,ACQ039294,CMP00047,0% APR Intro,2025-11-15,246.5
RDM026681,ACQ039297,CMP00047,0% APR Intro,2025-11-12,207.14
RDM026682,ACQ039298,CMP00047,0% APR Intro,2025-11-10,204.18
RDM026683,ACQ039301,CMP00047,0% APR Intro,2025-11-27,133.09
RDM026684,ACQ039303,CMP00047,0% APR Intro,2025-11-25,225.94
RDM026685,ACQ039304,CMP00047,0% APR Intro,2025-12-01,136.66
RDM026686,ACQ039305,CMP00047,0% APR Intro,2025-11-09,101.92
RDM026687,ACQ039306,CMP00047,0% APR Intro,2025-12-24,175.58
RDM026688,ACQ039308,CMP00047,0% APR Intro,2025-10-18,146.25
RDM026689,ACQ039310,CMP00047,0% APR Intro,2025-12-21,261.68
RDM026690,ACQ039312,CMP00047,0% APR Intro,2025-10-17,190.79
RDM026691,ACQ039313,CMP00047,0% APR Intro,2025-12-03,250.13
RDM026692,ACQ039314,CMP00047,0% APR Intro,2025-12-20,128.45
RDM026693,ACQ039315,CMP00047,0% APR Intro,2025-12-09,255.28
RDM026694,ACQ039316,CMP00047,0% APR Intro,2025-12-23,115.79
RDM026695,ACQ039317,CMP00047,0% APR Intro,2025-11-26,298.5
RDM026696,ACQ039319,CMP00047,0% APR Intro,2025-11-03,279.15
RDM026697,ACQ039320,CMP00047,0% APR Intro,2025-11-04,233.77
RDM026698,ACQ039321,CMP00047,0% APR Intro,2025-11-15,120.94
RDM026699,ACQ039323,CMP00047,0% APR Intro,2025-11-27,262.76
RDM026700,ACQ039324,CMP00047,0% APR Intro,2025-12-14,229.69
RDM026701,ACQ039325,CMP00047,0% APR Intro,2025-10-12,243.55
RDM026702,ACQ039326,CMP00047,0% APR Intro,2025-11-02,243.62
RDM026703,ACQ039327,CMP00047,0% APR Intro,2025-10-21,102.13
RDM026704,ACQ039330,CMP00047,0% APR Intro,2025-10-12,190.33
RDM026705,ACQ039332,CMP00047,0% APR Intro,2025-11-24,187.48
RDM026706,ACQ039334,CMP00047,0% APR Intro,2025-11-01,231.36
RDM026707,ACQ039335,CMP00047,0% APR Intro,2025-11-13,115.67
RDM026708,ACQ039336,CMP00047,0% APR Intro,2025-11-22,184.91
RDM026709,ACQ039337,CMP00047,0% APR Intro,2025-11-12,223.06
RDM026710,ACQ039338,CMP00047,0% APR Intro,2025-10-28,185.21
RDM026711,ACQ039340,CMP00047,0% APR Intro,2025-12-07,150.89
RDM026712,ACQ039341,CMP00047,0% APR Intro,2025-11-06,231.79
RDM026713,ACQ039342,CMP00047,0% APR Intro,2025-11-01,270.21
RDM026714,ACQ039343,CMP00047,0% APR Intro,2025-10-24,75.57
RDM026715,ACQ039344,CMP00047,0% APR Intro,2025-10-29,282.34
RDM026716,ACQ039345,CMP00047,0% APR Intro,2025-11-01,228.5
RDM026717,ACQ039346,CMP00047,0% APR Intro,2025-12-04,249.45
RDM026718,ACQ039347,CMP00047,0% APR Intro,2025-12-03,144.35
RDM026719,ACQ039349,CMP00047,0% APR Intro,2025-10-11,296.85
RDM026720,ACQ039350,CMP00047,0% APR Intro,2025-11-05,121.37
RDM026721,ACQ039351,CMP00047,0% APR Intro,2025-12-03,296.37
RDM026722,ACQ039353,CMP00047,0% APR Intro,2025-11-24,262.54
RDM026723,ACQ039354,CMP00047,0% APR Intro,2025-11-15,136.71
RDM026724,ACQ039355,CMP00047,0% APR Intro,2025-11-04,88.21
RDM026725,ACQ039356,CMP00047,0% APR Intro,2025-11-18,208.95
RDM026726,ACQ039357,CMP00047,0% APR Intro,2025-10-20,283.11
RDM026727,ACQ039358,CMP00047,0% APR Intro,2025-11-13,60.31
RDM026728,ACQ039359,CMP00047,0% APR Intro,2025-12-09,187.85
RDM026729,ACQ039360,CMP00047,0% APR Intro,2025-10-23,82.9
RDM026730,ACQ039361,CMP00047,0% APR Intro,2025-11-04,262.38
RDM026731,ACQ039363,CMP00047,0% APR Intro,2025-10-17,193.78
RDM026732,ACQ039365,CMP00047,0% APR Intro,2025-11-06,146.15
RDM026733,ACQ039366,CMP00047,0% APR Intro,2025-12-03,212.13
RDM026734,ACQ039367,CMP00047,0% APR Intro,2025-11-21,263.92
RDM026735,ACQ039368,CMP00047,0% APR Intro,2025-12-17,232.27
RDM026736,ACQ039369,CMP00047,0% APR Intro,2025-12-06,56.83
RDM026737,ACQ039370,CMP00047,0% APR Intro,2025-11-09,52.88
RDM026738,ACQ039373,CMP00047,0% APR Intro,2025-12-04,76.25
RDM026739,ACQ039375,CMP00047,0% APR Intro,2025-10-08,187.15
RDM026740,ACQ039377,CMP00047,0% APR Intro,2025-11-08,109.24
RDM026741,ACQ039380,CMP00047,0% APR Intro,2025-10-26,241.9
RDM026742,ACQ039381,CMP00047,0% APR Intro,2025-12-04,207.62
RDM026743,ACQ039382,CMP00047,0% APR Intro,2025-12-05,206.61
RDM026744,ACQ039384,CMP00047,0% APR Intro,2025-11-12,106.17
RDM026745,ACQ039386,CMP00047,0% APR Intro,2025-12-04,75.08
RDM026746,ACQ039387,CMP00047,0% APR Intro,2025-10-07,113.52
RDM026747,ACQ039388,CMP00047,0% APR Intro,2025-11-23,161.69
RDM026748,ACQ039389,CMP00047,0% APR Intro,2025-10-23,98.27
RDM026749,ACQ039391,CMP00047,0% APR Intro,2025-12-17,268.42
RDM026750,ACQ039393,CMP00047,0% APR Intro,2025-12-02,107.38
RDM026751,ACQ039394,CMP00047,0% APR Intro,2025-11-25,267.0
RDM026752,ACQ039395,CMP00047,0% APR Intro,2025-11-07,191.27
RDM026753,ACQ039396,CMP00047,0% APR Intro,2025-12-13,126.27
RDM026754,ACQ039398,CMP00047,0% APR Intro,2025-11-26,291.38
RDM026755,ACQ039399,CMP00047,0% APR Intro,2025-10-13,258.63
RDM026756,ACQ039401,CMP00047,0% APR Intro,2025-11-30,163.09
RDM026757,ACQ039402,CMP00047,0% APR Intro,2025-11-01,276.02
RDM026758,ACQ039403,CMP00047,0% APR Intro,2025-11-11,282.62
RDM026759,ACQ039404,CMP00047,0% APR Intro,2025-11-04,201.62
RDM026760,ACQ039405,CMP00047,0% APR Intro,2025-10-13,194.66
RDM026761,ACQ039407,CMP00047,0% APR Intro,2025-12-03,141.42
RDM026762,ACQ039408,CMP00047,0% APR Intro,2025-12-14,269.51
RDM026763,ACQ039409,CMP00047,0% APR Intro,2025-11-27,240.68
RDM026764,ACQ039412,CMP00047,0% APR Intro,2025-11-30,190.26
RDM026765,ACQ039413,CMP00047,0% APR Intro,2025-11-05,214.49
RDM026766,ACQ039414,CMP00047,0% APR Intro,2025-11-28,102.67
RDM026767,ACQ039415,CMP00047,0% APR Intro,2025-10-20,269.64
RDM026768,ACQ039416,CMP00047,0% APR Intro,2025-11-01,82.42
RDM026769,ACQ039417,CMP00047,0% APR Intro,2025-10-18,138.5
RDM026770,ACQ039418,CMP00047,0% APR Intro,2025-11-28,205.4
RDM026771,ACQ039420,CMP00047,0% APR Intro,2025-11-22,91.23
RDM026772,ACQ039421,CMP00047,0% APR Intro,2025-12-12,290.8
RDM026773,ACQ039424,CMP00047,0% APR Intro,2025-11-10,188.03
RDM026774,ACQ039425,CMP00047,0% APR Intro,2025-11-05,131.84
RDM026775,ACQ039426,CMP00047,0% APR Intro,2025-12-25,162.6
RDM026776,ACQ039427,CMP00047,0% APR Intro,2025-10-12,251.62
RDM026777,ACQ039428,CMP00047,0% APR Intro,2025-10-30,250.98
RDM026778,ACQ039430,CMP00047,0% APR Intro,2025-10-27,76.71
RDM026779,ACQ039431,CMP00047,0% APR Intro,2025-11-11,278.18
RDM026780,ACQ039433,CMP00047,0% APR Intro,2025-10-26,212.83
RDM026781,ACQ039435,CMP00047,0% APR Intro,2025-12-14,230.97
RDM026782,ACQ039436,CMP00047,0% APR Intro,2025-11-13,157.19
RDM026783,ACQ039437,CMP00047,0% APR Intro,2025-11-16,109.97
RDM026784,ACQ039438,CMP00047,0% APR Intro,2025-11-11,151.6
RDM026785,ACQ039441,CMP00047,0% APR Intro,2025-10-28,239.47
RDM026786,ACQ039442,CMP00047,0% APR Intro,2025-12-14,195.62
RDM026787,ACQ039451,CMP00047,0% APR Intro,2025-11-24,241.89
RDM026788,ACQ039453,CMP00047,0% APR Intro,2025-11-11,73.23
RDM026789,ACQ039454,CMP00047,0% APR Intro,2025-11-03,93.9
RDM026790,ACQ039455,CMP00047,0% APR Intro,2025-10-23,55.01
RDM026791,ACQ039456,CMP00047,0% APR Intro,2025-10-29,254.17
RDM026792,ACQ039457,CMP00047,0% APR Intro,2025-10-11,220.0
RDM026793,ACQ039458,CMP00047,0% APR Intro,2025-11-02,264.36
RDM026794,ACQ039459,CMP00047,0% APR Intro,2025-12-05,253.54
RDM026795,ACQ039460,CMP00047,0% APR Intro,2025-10-20,60.05
RDM026796,ACQ039461,CMP00047,0% APR Intro,2025-12-01,95.76
RDM026797,ACQ039462,CMP00047,0% APR Intro,2025-10-29,169.05
RDM026798,ACQ039463,CMP00047,0% APR Intro,2025-11-23,266.44
RDM026799,ACQ039464,CMP00047,0% APR Intro,2025-10-22,187.04
RDM026800,ACQ039465,CMP00047,0% APR Intro,2025-12-15,66.76
RDM026801,ACQ039466,CMP00047,0% APR Intro,2025-12-03,145.78
RDM026802,ACQ039467,CMP00047,0% APR Intro,2025-11-19,206.74
RDM026803,ACQ039468,CMP00047,0% APR Intro,2025-11-25,133.67
RDM026804,ACQ039469,CMP00047,0% APR Intro,2025-10-06,194.42
RDM026805,ACQ039470,CMP00047,0% APR Intro,2025-10-21,286.59
RDM026806,ACQ039471,CMP00047,0% APR Intro,2025-11-08,289.97
RDM026807,ACQ039472,CMP00047,0% APR Intro,2025-11-28,70.68
RDM026808,ACQ039475,CMP00047,0% APR Intro,2025-12-08,166.49
RDM026809,ACQ039476,CMP00047,0% APR Intro,2025-12-06,86.66
RDM026810,ACQ039481,CMP00047,0% APR Intro,2025-11-10,50.67
RDM026811,ACQ039482,CMP00047,0% APR Intro,2025-11-22,87.88
RDM026812,ACQ039483,CMP00047,0% APR Intro,2025-11-23,110.39
RDM026813,ACQ039484,CMP00047,0% APR Intro,2025-11-12,118.78
RDM026814,ACQ039485,CMP00047,0% APR Intro,2025-12-10,214.2
RDM026815,ACQ039487,CMP00047,0% APR Intro,2025-11-02,175.96
RDM026816,ACQ039489,CMP00047,0% APR Intro,2025-12-02,144.32
RDM026817,ACQ039490,CMP00047,0% APR Intro,2025-12-04,299.91
RDM026818,ACQ039492,CMP00047,0% APR Intro,2025-12-02,199.71
RDM026819,ACQ039493,CMP00047,0% APR Intro,2025-10-29,99.67
RDM026820,ACQ039494,CMP00047,0% APR Intro,2025-11-10,262.9
RDM026821,ACQ039495,CMP00047,0% APR Intro,2025-12-17,182.96
RDM026822,ACQ039496,CMP00047,0% APR Intro,2025-11-01,186.34
RDM026823,ACQ039497,CMP00047,0% APR Intro,2025-11-16,146.14
RDM026824,ACQ039498,CMP00047,0% APR Intro,2025-10-20,216.25
RDM026825,ACQ039499,CMP00047,0% APR Intro,2025-12-21,281.4
RDM026826,ACQ039500,CMP00047,0% APR Intro,2025-10-24,174.96
RDM026827,ACQ039502,CMP00047,0% APR Intro,2025-11-16,143.8
RDM026828,ACQ039504,CMP00047,0% APR Intro,2025-12-05,204.85
RDM026829,ACQ039505,CMP00047,0% APR Intro,2025-11-15,289.12
RDM026830,ACQ039506,CMP00047,0% APR Intro,2025-11-11,52.84
RDM026831,ACQ039507,CMP00047,0% APR Intro,2025-11-20,69.05
RDM026832,ACQ039509,CMP00047,0% APR Intro,2025-11-16,248.44
RDM026833,ACQ039512,CMP00047,0% APR Intro,2025-11-13,176.4
RDM026834,ACQ039513,CMP00047,0% APR Intro,2025-12-01,99.87
RDM026835,ACQ039514,CMP00047,0% APR Intro,2025-11-26,190.9
RDM026836,ACQ039515,CMP00047,0% APR Intro,2025-11-20,216.03
RDM026837,ACQ039516,CMP00047,0% APR Intro,2025-12-07,142.71
RDM026838,ACQ039517,CMP00047,0% APR Intro,2025-11-26,92.46
RDM026839,ACQ039518,CMP00047,0% APR Intro,2025-11-22,81.17
RDM026840,ACQ039519,CMP00047,0% APR Intro,2025-10-25,266.43
RDM026841,ACQ039521,CMP00047,0% APR Intro,2025-10-20,121.47
RDM026842,ACQ039522,CMP00047,0% APR Intro,2025-11-14,234.31
RDM026843,ACQ039523,CMP00047,0% APR Intro,2025-10-08,230.27
RDM026844,ACQ039524,CMP00047,0% APR Intro,2025-10-19,196.47
RDM026845,ACQ039525,CMP00047,0% APR Intro,2025-10-10,171.67
RDM026846,ACQ039527,CMP00047,0% APR Intro,2025-12-01,246.62
RDM026847,ACQ039528,CMP00047,0% APR Intro,2025-11-04,92.67
RDM026848,ACQ039529,CMP00047,0% APR Intro,2025-10-30,291.57
RDM026849,ACQ039531,CMP00047,0% APR Intro,2025-11-19,58.19
RDM026850,ACQ039533,CMP00047,0% APR Intro,2025-10-26,256.38
RDM026851,ACQ039534,CMP00047,0% APR Intro,2025-11-03,107.03
RDM026852,ACQ039536,CMP00047,0% APR Intro,2025-10-07,249.69
RDM026853,ACQ039537,CMP00047,0% APR Intro,2025-10-16,131.39
RDM026854,ACQ039543,CMP00047,0% APR Intro,2025-11-03,121.1
RDM026855,ACQ039545,CMP00047,0% APR Intro,2025-12-08,113.2
RDM026856,ACQ039546,CMP00047,0% APR Intro,2025-10-24,68.0
RDM026857,ACQ039548,CMP00047,0% APR Intro,2025-11-19,285.77
RDM026858,ACQ039549,CMP00047,0% APR Intro,2025-11-29,152.26
RDM026859,ACQ039550,CMP00047,0% APR Intro,2025-11-07,52.44
RDM026860,ACQ039552,CMP00047,0% APR Intro,2025-10-20,109.7
RDM026861,ACQ039554,CMP00047,0% APR Intro,2025-11-18,193.34
RDM026862,ACQ039555,CMP00047,0% APR Intro,2025-12-01,216.11
RDM026863,ACQ039556,CMP00047,0% APR Intro,2025-11-22,285.81
RDM026864,ACQ039557,CMP00047,0% APR Intro,2025-11-13,147.47
RDM026865,ACQ039559,CMP00047,0% APR Intro,2025-11-30,270.47
RDM026866,ACQ039560,CMP00047,0% APR Intro,2025-12-10,214.43
RDM026867,ACQ039561,CMP00047,0% APR Intro,2025-12-22,162.82
RDM026868,ACQ039562,CMP00047,0% APR Intro,2025-11-14,130.44
RDM026869,ACQ039563,CMP00047,0% APR Intro,2025-11-03,123.63
RDM026870,ACQ039565,CMP00047,0% APR Intro,2025-11-13,220.96
RDM026871,ACQ039568,CMP00047,0% APR Intro,2025-11-07,154.07
RDM026872,ACQ039570,CMP00047,0% APR Intro,2025-10-13,65.81
RDM026873,ACQ039571,CMP00047,0% APR Intro,2025-11-23,256.69
RDM026874,ACQ039572,CMP00047,0% APR Intro,2025-10-30,200.44
RDM026875,ACQ039573,CMP00047,0% APR Intro,2025-11-23,272.38
RDM026876,ACQ039574,CMP00047,0% APR Intro,2025-10-20,104.13
RDM026877,ACQ039575,CMP00047,0% APR Intro,2025-10-23,167.76
RDM026878,ACQ039576,CMP00047,0% APR Intro,2025-10-27,246.39
RDM026879,ACQ039577,CMP00047,0% APR Intro,2025-10-07,242.64
RDM026880,ACQ039578,CMP00047,0% APR Intro,2025-11-06,169.32
RDM026881,ACQ039580,CMP00047,0% APR Intro,2025-12-01,216.28
RDM026882,ACQ039581,CMP00047,0% APR Intro,2025-10-12,115.84
RDM026883,ACQ039582,CMP00047,0% APR Intro,2025-11-21,123.84
RDM026884,ACQ039585,CMP00047,0% APR Intro,2025-12-26,297.48
RDM026885,ACQ039586,CMP00047,0% APR Intro,2025-11-10,221.68
RDM026886,ACQ039587,CMP00047,0% APR Intro,2025-11-11,129.67
RDM026887,ACQ039588,CMP00047,0% APR Intro,2025-10-19,92.42
RDM026888,ACQ039589,CMP00047,0% APR Intro,2025-11-13,255.74
RDM026889,ACQ039590,CMP00047,0% APR Intro,2025-12-06,199.41
RDM026890,ACQ039591,CMP00047,0% APR Intro,2025-12-02,276.27
RDM026891,ACQ039592,CMP00047,0% APR Intro,2025-12-13,273.08
RDM026892,ACQ039593,CMP00047,0% APR Intro,2025-11-12,131.59
RDM026893,ACQ039594,CMP00047,0% APR Intro,2025-12-28,248.35
RDM026894,ACQ039596,CMP00047,0% APR Intro,2025-11-10,132.82
RDM026895,ACQ039597,CMP00047,0% APR Intro,2025-11-06,54.6
RDM026896,ACQ039598,CMP00047,0% APR Intro,2025-12-01,165.08
RDM026897,ACQ039599,CMP00047,0% APR Intro,2025-11-25,169.97
RDM026898,ACQ039600,CMP00047,0% APR Intro,2025-11-07,240.56
RDM026899,ACQ039602,CMP00047,0% APR Intro,2025-10-28,265.32
RDM026900,ACQ039603,CMP00047,0% APR Intro,2025-12-04,236.47
RDM026901,ACQ039604,CMP00047,0% APR Intro,2025-10-18,88.72
RDM026902,ACQ039605,CMP00047,0% APR Intro,2025-12-02,287.31
RDM026903,ACQ039606,CMP00047,0% APR Intro,2025-10-19,225.2
RDM026904,ACQ039609,CMP00047,0% APR Intro,2025-11-14,66.44
RDM026905,ACQ039611,CMP00047,0% APR Intro,2025-11-13,250.57
RDM026906,ACQ039614,CMP00047,0% APR Intro,2025-11-19,289.52
RDM026907,ACQ039615,CMP00047,0% APR Intro,2025-11-25,124.22
RDM026908,ACQ039616,CMP00047,0% APR Intro,2025-11-22,202.68
RDM026909,ACQ039619,CMP00047,0% APR Intro,2025-10-24,279.36
RDM026910,ACQ039620,CMP00047,0% APR Intro,2025-12-11,104.27
RDM026911,ACQ039621,CMP00047,0% APR Intro,2025-12-02,261.36
RDM026912,ACQ039622,CMP00047,0% APR Intro,2025-10-21,168.01
RDM026913,ACQ039623,CMP00047,0% APR Intro,2025-12-12,106.77
RDM026914,ACQ039624,CMP00047,0% APR Intro,2025-12-01,270.7
RDM026915,ACQ039626,CMP00047,0% APR Intro,2025-10-14,250.62
RDM026916,ACQ039627,CMP00047,0% APR Intro,2025-10-06,236.32
RDM026917,ACQ039630,CMP00047,0% APR Intro,2025-11-25,233.55
RDM026918,ACQ039632,CMP00047,0% APR Intro,2025-10-23,107.46
RDM026919,ACQ039633,CMP00047,0% APR Intro,2025-11-17,221.35
RDM026920,ACQ039634,CMP00047,0% APR Intro,2025-10-28,89.74
RDM026921,ACQ039638,CMP00047,0% APR Intro,2025-12-02,255.12
RDM026922,ACQ039640,CMP00047,0% APR Intro,2025-11-29,147.15
RDM026923,ACQ039641,CMP00047,0% APR Intro,2025-11-13,59.75
RDM026924,ACQ039643,CMP00047,0% APR Intro,2025-10-28,159.03
RDM026925,ACQ039644,CMP00047,0% APR Intro,2025-10-24,214.53
RDM026926,ACQ039645,CMP00047,0% APR Intro,2025-12-12,87.13
RDM026927,ACQ039647,CMP00047,0% APR Intro,2025-12-28,123.56
RDM026928,ACQ039650,CMP00047,0% APR Intro,2025-11-02,243.43
RDM026929,ACQ039653,CMP00047,0% APR Intro,2025-10-31,147.48
RDM026930,ACQ039654,CMP00047,0% APR Intro,2025-11-13,114.04
RDM026931,ACQ039655,CMP00047,0% APR Intro,2025-11-01,250.24
RDM026932,ACQ039658,CMP00047,0% APR Intro,2025-10-26,181.49
RDM026933,ACQ039660,CMP00047,0% APR Intro,2025-11-29,125.34
RDM026934,ACQ039661,CMP00047,0% APR Intro,2025-10-25,138.49
RDM026935,ACQ039662,CMP00047,0% APR Intro,2025-12-08,72.69
RDM026936,ACQ039663,CMP00047,0% APR Intro,2025-11-13,188.56
RDM026937,ACQ039664,CMP00047,0% APR Intro,2025-11-28,65.62
RDM026938,ACQ039665,CMP00047,0% APR Intro,2025-10-31,161.31
RDM026939,ACQ039666,CMP00047,0% APR Intro,2025-11-22,76.07
RDM026940,ACQ039667,CMP00047,0% APR Intro,2025-12-10,210.86
RDM026941,ACQ039668,CMP00047,0% APR Intro,2025-11-09,277.09
RDM026942,ACQ039669,CMP00047,0% APR Intro,2025-11-23,236.32
RDM026943,ACQ039670,CMP00047,0% APR Intro,2025-11-25,60.72
