customer_id,campaign_id,channel,card_product,activation_date,home_state,age
ACQ037189,CMP00046,Email,Amex Platinum Card,2025-10-20,PA,52
ACQ037190,CMP00046,Email,Amex Platinum Card,2025-10-15,MD,54
ACQ037191,CMP00046,Email,Amex Platinum Card,2025-10-05,WA,65
ACQ037192,CMP00046,Email,Amex Platinum Card,2025-10-08,OH,58
ACQ037193,CMP00046,Email,Amex Platinum Card,2025-10-05,OH,36
ACQ037194,CMP00046,Email,Amex Platinum Card,2025-10-21,CO,62
ACQ037195,CMP00046,Email,Amex Platinum Card,2025-10-06,AZ,34
ACQ037196,CMP00046,Email,Amex Platinum Card,2025-10-16,CO,38
ACQ037197,CMP00046,Email,Amex Platinum Card,2025-10-24,CO,63
ACQ037198,CMP00046,Email,Amex Platinum Card,2025-10-29,NY,49
ACQ037199,CMP00046,Email,Amex Platinum Card,2025-10-02,PA,25
ACQ037200,CMP00046,Email,Amex Platinum Card,2025-10-08,CO,53
ACQ037201,CMP00046,Email,Amex Platinum Card,2025-10-22,MI,33
ACQ037202,CMP00046,Email,Amex Platinum Card,2025-10-09,IL,26
ACQ037203,CMP00046,Email,Amex Platinum Card,2025-10-20,WA,55
ACQ037204,CMP00046,Email,Amex Platinum Card,2025-10-08,MD,56
ACQ037205,CMP00046,Email,Amex Platinum Card,2025-10-21,VA,30
ACQ037206,CMP00046,Email,Amex Platinum Card,2025-10-12,MD,39
ACQ037207,CMP00046,Email,Amex Platinum Card,2025-10-25,NY,46
ACQ037208,CMP00046,Email,Amex Platinum Card,2025-10-14,MD,55
ACQ037209,CMP00046,Email,Amex Platinum Card,2025-10-07,OH,30
ACQ037210,CMP00046,Email,Amex Platinum Card,2025-10-16,IL,57
ACQ037211,CMP00046,Email,Amex Platinum Card,2025-10-10,MI,47
ACQ037212,CMP00046,Email,Amex Platinum Card,2025-10-22,CA,27
ACQ037213,CMP00046,Email,Amex Platinum Card,2025-10-28,NY,34
ACQ037214,CMP00046,Email,Amex Platinum Card,2025-10-17,PA,50
ACQ037215,CMP00046,Email,Amex Platinum Card,2025-10-25,VA,65
ACQ037216,CMP00046,Email,Amex Platinum Card,2025-10-18,GA,54
ACQ037217,CMP00046,Email,Amex Platinum Card,2025-10-13,WI,58
ACQ037218,CMP00046,Email,Amex Platinum Card,2025-10-12,FL,59
ACQ037219,CMP00046,Email,Amex Platinum Card,2025-10-29,MA,40
ACQ037220,CMP00046,Email,Amex Platinum Card,2025-10-31,IL,29
ACQ037221,CMP00046,Email,Amex Platinum Card,2025-10-16,AZ,63
ACQ037222,CMP00046,Email,Amex Platinum Card,2025-10-08,FL,27
ACQ037223,CMP00046,Email,Amex Platinum Card,2025-10-11,GA,44
ACQ037224,CMP00046,Email,Amex Platinum Card,2025-10-09,TN,41
ACQ037225,CMP00046,Email,Amex Platinum Card,2025-10-30,MA,55
ACQ037226,CMP00046,Email,Amex Platinum Card,2025-10-26,AZ,59
ACQ037227,CMP00046,Email,Amex Platinum Card,2025-10-12,PA,45
ACQ037228,CMP00046,Email,Amex Platinum Card,2025-10-10,WI,25
ACQ037229,CMP00046,Email,Amex Platinum Card,2025-10-21,IL,65
ACQ037230,CMP00046,Email,Amex Platinum Card,2025-10-22,NJ,56
ACQ037231,CMP00046,Email,Amex Platinum Card,2025-10-31,MN,33
ACQ037232,CMP00046,Email,Amex Platinum Card,2025-10-16,MA,56
ACQ037233,CMP00046,Email,Amex Platinum Card,2025-10-09,TX,61
ACQ037234,CMP00046,Email,Amex Platinum Card,2025-10-28,WI,50
ACQ037235,CMP00046,Email,Amex Platinum Card,2025-10-07,MD,40
ACQ037236,CMP00046,Email,Amex Platinum Card,2025-10-11,CO,49
ACQ037237,CMP00046,Email,Amex Platinum Card,2025-10-14,CO,64
ACQ037238,CMP00046,Email,Amex Platinum Card,2025-10-26,MA,65
ACQ037239,CMP00046,Email,Amex Platinum Card,2025-10-07,PA,45
ACQ037240,CMP00046,Email,Amex Platinum Card,2025-10-23,CO,58
ACQ037241,CMP00046,Email,Amex Platinum Card,2025-10-18,CO,63
ACQ037242,CMP00046,Email,Amex Platinum Card,2025-10-03,MD,52
ACQ037243,CMP00046,Email,Amex Platinum Card,2025-10-28,NJ,57
ACQ037244,CMP00046,Email,Amex Platinum Card,2025-10-22,PA,59
ACQ037245,CMP00046,Email,Amex Platinum Card,2025-10-26,PA,49
ACQ037246,CMP00046,Email,Amex Platinum Card,2025-10-20,FL,57
ACQ037247,CMP00046,Email,Amex Platinum Card,2025-10-22,MI,24
ACQ037248,CMP00046,Email,Amex Platinum Card,2025-10-20,PA,33
ACQ037249,CMP00046,Email,Amex Platinum Card,2025-10-21,MI,63
ACQ037250,CMP00046,Email,Amex Platinum Card,2025-10-06,MN,63
ACQ037251,CMP00046,Email,Amex Platinum Card,2025-10-19,TN,35
ACQ037252,CMP00046,Email,Amex Platinum Card,2025-10-21,AZ,59
ACQ037253,CMP00046,Email,Amex Platinum Card,2025-10-28,AZ,64
ACQ037254,CMP00046,Email,Amex Platinum Card,2025-10-31,MI,52
ACQ037255,CMP00046,Email,Amex Platinum Card,2025-10-20,NY,54
ACQ037256,CMP00046,Email,Amex Platinum Card,2025-10-07,TX,39
ACQ037257,CMP00046,Email,Amex Platinum Card,2025-10-13,NY,51
ACQ037258,CMP00046,Email,Amex Platinum Card,2025-10-31,MN,33
ACQ037259,CMP00046,Email,Amex Platinum Card,2025-10-30,IL,53
ACQ037260,CMP00046,Email,Amex Platinum Card,2025-10-11,PA,60
ACQ037261,CMP00046,Email,Amex Platinum Card,2025-10-21,OH,28
ACQ037262,CMP00046,Email,Amex Platinum Card,2025-10-12,GA,28
ACQ037263,CMP00046,Email,Amex Platinum Card,2025-10-13,GA,50
ACQ037264,CMP00046,Email,Amex Platinum Card,2025-10-27,VA,59
ACQ037265,CMP00046,Email,Amex Platinum Card,2025-10-31,VA,63
ACQ037266,CMP00046,Email,Amex Platinum Card,2025-10-26,MN,59
ACQ037267,CMP00046,Email,Amex Platinum Card,2025-10-03,IL,22
ACQ037268,CMP00046,Email,Amex Platinum Card,2025-10-22,FL,51
ACQ037269,CMP00046,Email,Amex Platinum Card,2025-10-29,TN,53
ACQ037270,CMP00046,Email,Amex Platinum Card,2025-10-25,PA,26
ACQ037271,CMP00046,Email,Amex Platinum Card,2025-10-22,PA,57
ACQ037272,CMP00046,Email,Amex Platinum Card,2025-10-14,AZ,37
ACQ037273,CMP00046,Email,Amex Platinum Card,2025-10-25,GA,42
ACQ037274,CMP00046,Email,Amex Platinum Card,2025-10-07,OH,41
ACQ037275,CMP00046,Email,Amex Platinum Card,2025-10-28,NY,29
ACQ037276,CMP00046,Email,Amex Platinum Card,2025-10-03,MN,45
ACQ037277,CMP00046,Email,Amex Platinum Card,2025-10-26,NC,28
ACQ037278,CMP00046,Email,Amex Platinum Card,2025-10-14,MI,59
ACQ037279,CMP00046,Email,Amex Platinum Card,2025-10-03,PA,32
ACQ037280,CMP00046,Email,Amex Platinum Card,2025-10-30,MI,24
ACQ037281,CMP00046,Email,Amex Platinum Card,2025-10-28,TX,64
ACQ037282,CMP00046,Email,Amex Platinum Card,2025-10-14,MN,25
ACQ037283,CMP00046,Email,Amex Platinum Card,2025-10-22,VA,63
ACQ037284,CMP00046,Email,Amex Platinum Card,2025-10-02,OH,36
ACQ037285,CMP00046,Email,Amex Platinum Card,2025-10-09,TX,51
ACQ037286,CMP00046,Email,Amex Platinum Card,2025-10-20,NC,58
ACQ037287,CMP00046,Email,Amex Platinum Card,2025-10-27,CO,58
ACQ037288,CMP00046,Email,Amex Platinum Card,2025-10-08,IL,41
ACQ037289,CMP00046,Email,Amex Platinum Card,2025-10-13,FL,54
ACQ037290,CMP00046,Email,Amex Platinum Card,2025-10-13,MD,56
ACQ037291,CMP00046,Email,Amex Platinum Card,2025-10-22,TN,21
ACQ037292,CMP00046,Email,Amex Platinum Card,2025-10-12,NJ,24
ACQ037293,CMP00046,Email,Amex Platinum Card,2025-10-29,WA,60
ACQ037294,CMP00046,Email,Amex Platinum Card,2025-10-07,WI,25
ACQ037295,CMP00046,Email,Amex Platinum Card,2025-10-21,WI,29
ACQ037296,CMP00046,Email,Amex Platinum Card,2025-10-30,PA,36
ACQ037297,CMP00046,Email,Amex Platinum Card,2025-10-16,VA,33
ACQ037298,CMP00046,Email,Amex Platinum Card,2025-10-11,CO,32
ACQ037299,CMP00046,Email,Amex Platinum Card,2025-10-02,CA,40
ACQ037300,CMP00046,Email,Amex Platinum Card,2025-10-22,TX,61
ACQ037301,CMP00046,Email,Amex Platinum Card,2025-10-03,CO,63
ACQ037302,CMP00046,Email,Amex Platinum Card,2025-10-26,TX,27
ACQ037303,CMP00046,Email,Amex Platinum Card,2025-10-21,TN,26
ACQ037304,CMP00046,Email,Amex Platinum Card,2025-10-12,OH,40
ACQ037305,CMP00046,Email,Amex Platinum Card,2025-10-03,NC,39
ACQ037306,CMP00046,Email,Amex Platinum Card,2025-10-15,GA,29
ACQ037307,CMP00046,Email,Amex Platinum Card,2025-10-05,TN,44
ACQ037308,CMP00046,Email,Amex Platinum Card,2025-10-10,AZ,38
ACQ037309,CMP00046,Email,Amex Platinum Card,2025-10-22,WI,51
ACQ037310,CMP00046,Email,Amex Platinum Card,2025-10-28,WI,40
ACQ037311,CMP00046,Email,Amex Platinum Card,2025-10-06,NY,39
ACQ037312,CMP00046,Email,Amex Platinum Card,2025-10-18,OH,48
ACQ037313,CMP00046,Email,Amex Platinum Card,2025-10-22,IL,53
ACQ037314,CMP00046,Email,Amex Platinum Card,2025-10-31,NC,62
ACQ037315,CMP00046,Email,Amex Platinum Card,2025-10-22,OH,28
ACQ037316,CMP00046,Email,Amex Platinum Card,2025-10-02,TX,38
ACQ037317,CMP00046,Email,Amex Platinum Card,2025-10-04,CO,41
ACQ037318,CMP00046,Email,Amex Platinum Card,2025-10-06,NJ,49
ACQ037319,CMP00046,Email,Amex Platinum Card,2025-10-18,IL,54
ACQ037320,CMP00046,Email,Amex Platinum Card,2025-10-24,CA,32
ACQ037321,CMP00046,Email,Amex Platinum Card,2025-10-09,TX,35
ACQ037322,CMP00046,Email,Amex Platinum Card,2025-10-06,AZ,41
ACQ037323,CMP00046,Email,Amex Platinum Card,2025-10-23,NY,21
ACQ037324,CMP00046,Email,Amex Platinum Card,2025-10-08,MI,57
ACQ037325,CMP00046,Email,Amex Platinum Card,2025-10-05,NC,29
ACQ037326,CMP00046,Email,Amex Platinum Card,2025-10-05,VA,31
ACQ037327,CMP00046,Email,Amex Platinum Card,2025-10-25,NJ,53
ACQ037328,CMP00046,Email,Amex Platinum Card,2025-10-05,NY,64
ACQ037329,CMP00046,Email,Amex Platinum Card,2025-10-17,MI,42
ACQ037330,CMP00046,Email,Amex Platinum Card,2025-10-08,NY,64
ACQ037331,CMP00046,Email,Amex Platinum Card,2025-10-12,CO,58
ACQ037332,CMP00046,Email,Amex Platinum Card,2025-10-28,CO,29
ACQ037333,CMP00046,Email,Amex Platinum Card,2025-10-03,MI,26
ACQ037334,CMP00046,Email,Amex Platinum Card,2025-10-26,TX,48
ACQ037335,CMP00046,Email,Amex Platinum Card,2025-10-27,TX,48
ACQ037336,CMP00046,Email,Amex Platinum Card,2025-10-07,AZ,51
ACQ037337,CMP00046,Email,Amex Platinum Card,2025-10-24,AZ,42
ACQ037338,CMP00046,Email,Amex Platinum Card,2025-10-29,WA,46
ACQ037339,CMP00046,Email,Amex Platinum Card,2025-10-07,TN,23
ACQ037340,CMP00046,Email,Amex Platinum Card,2025-10-06,PA,60
ACQ037341,CMP00046,Email,Amex Platinum Card,2025-10-26,CA,62
ACQ037342,CMP00046,Email,Amex Platinum Card,2025-10-14,VA,53
ACQ037343,CMP00046,Email,Amex Platinum Card,2025-10-17,TN,30
ACQ037344,CMP00046,Email,Amex Platinum Card,2025-10-30,WA,45
ACQ037345,CMP00046,Email,Amex Platinum Card,2025-10-28,MA,57
ACQ037346,CMP00046,Email,Amex Platinum Card,2025-10-04,WA,54
ACQ037347,CMP00046,Email,Amex Platinum Card,2025-10-13,MN,61
ACQ037348,CMP00046,Email,Amex Platinum Card,2025-10-28,WA,26
ACQ037349,CMP00046,Email,Amex Platinum Card,2025-10-06,NY,24
ACQ037350,CMP00046,Email,Amex Platinum Card,2025-10-04,MN,61
ACQ037351,CMP00046,Email,Amex Platinum Card,2025-10-30,OH,29
ACQ037352,CMP00046,Email,Amex Platinum Card,2025-10-20,WI,46
ACQ037353,CMP00046,Email,Amex Platinum Card,2025-10-27,PA,26
ACQ037354,CMP00046,Email,Amex Platinum Card,2025-10-08,CO,49
ACQ037355,CMP00046,Email,Amex Platinum Card,2025-10-02,MN,36
ACQ037356,CMP00046,Email,Amex Platinum Card,2025-10-16,MA,33
ACQ037357,CMP00046,Email,Amex Platinum Card,2025-10-14,NC,44
ACQ037358,CMP00046,Email,Amex Platinum Card,2025-10-19,MI,51
ACQ037359,CMP00046,Email,Amex Platinum Card,2025-10-07,CA,46
ACQ037360,CMP00046,Email,Amex Platinum Card,2025-10-19,GA,35
ACQ037361,CMP00046,Email,Amex Platinum Card,2025-10-27,NJ,50
ACQ037362,CMP00046,Email,Amex Platinum Card,2025-10-07,CA,35
ACQ037363,CMP00046,Email,Amex Platinum Card,2025-10-19,WA,35
ACQ037364,CMP00046,Email,Amex Platinum Card,2025-10-19,TN,29
ACQ037365,CMP00046,Email,Amex Platinum Card,2025-10-17,VA,37
ACQ037366,CMP00046,Email,Amex Platinum Card,2025-10-31,PA,42
ACQ037367,CMP00046,Email,Amex Platinum Card,2025-10-29,MA,26
ACQ037368,CMP00046,Email,Amex Platinum Card,2025-10-03,NC,62
ACQ037369,CMP00046,Email,Amex Platinum Card,2025-10-17,TN,63
ACQ037370,CMP00046,Email,Amex Platinum Card,2025-10-03,WA,34
ACQ037371,CMP00046,Email,Amex Platinum Card,2025-10-15,IL,48
ACQ037372,CMP00046,Email,Amex Platinum Card,2025-10-10,VA,21
ACQ037373,CMP00046,Email,Amex Platinum Card,2025-10-27,NY,41
ACQ037374,CMP00046,Email,Amex Platinum Card,2025-10-31,MN,63
ACQ037375,CMP00046,Email,Amex Platinum Card,2025-10-28,CO,40
ACQ037376,CMP00046,Email,Amex Platinum Card,2025-10-22,MA,24
ACQ037377,CMP00046,Email,Amex Platinum Card,2025-10-06,WI,48
ACQ037378,CMP00046,Email,Amex Platinum Card,2025-10-17,PA,48
ACQ037379,CMP00046,Email,Amex Platinum Card,2025-10-06,NC,59
ACQ037380,CMP00046,Email,Amex Platinum Card,2025-10-18,PA,49
ACQ037381,CMP00046,Email,Amex Platinum Card,2025-10-03,MN,49
ACQ037382,CMP00046,Email,Amex Platinum Card,2025-10-22,OH,54
ACQ037383,CMP00046,Email,Amex Platinum Card,2025-10-27,PA,49
ACQ037384,CMP00046,Email,Amex Platinum Card,2025-10-25,OH,38
ACQ037385,CMP00046,Email,Amex Platinum Card,2025-10-09,VA,32
ACQ037386,CMP00046,Email,Amex Platinum Card,2025-10-06,IL,24
ACQ037387,CMP00046,Email,Amex Platinum Card,2025-10-18,CO,32
ACQ037388,CMP00046,Email,Amex Platinum Card,2025-10-22,MD,37
ACQ037389,CMP00046,Email,Amex Platinum Card,2025-10-08,MA,53
ACQ037390,CMP00046,Email,Amex Platinum Card,2025-10-13,MA,35
ACQ037391,CMP00046,Email,Amex Platinum Card,2025-10-31,FL,22
ACQ037392,CMP00046,Email,Amex Platinum Card,2025-10-26,NJ,60
ACQ037393,CMP00046,Email,Amex Platinum Card,2025-10-15,NY,30
ACQ037394,CMP00046,Email,Amex Platinum Card,2025-10-15,MN,24
ACQ037395,CMP00046,Email,Amex Platinum Card,2025-10-16,MI,26
ACQ037396,CMP00046,Email,Amex Platinum Card,2025-10-17,GA,60
ACQ037397,CMP00046,Email,Amex Platinum Card,2025-10-12,AZ,50
ACQ037398,CMP00046,Email,Amex Platinum Card,2025-10-30,PA,39
ACQ037399,CMP00046,Email,Amex Platinum Card,2025-10-05,MA,30
ACQ037400,CMP00046,Email,Amex Platinum Card,2025-10-31,WA,40
ACQ037401,CMP00046,Email,Amex Platinum Card,2025-10-11,NJ,31
ACQ037402,CMP00046,Email,Amex Platinum Card,2025-10-29,FL,60
ACQ037403,CMP00046,Email,Amex Platinum Card,2025-10-10,AZ,35
ACQ037404,CMP00046,Email,Amex Platinum Card,2025-10-19,PA,48
ACQ037405,CMP00046,Email,Amex Platinum Card,2025-10-08,OH,32
ACQ037406,CMP00046,Email,Amex Platinum Card,2025-10-07,MI,34
ACQ037407,CMP00046,Email,Amex Platinum Card,2025-10-04,MI,54
ACQ037408,CMP00046,Email,Amex Platinum Card,2025-10-04,AZ,42
ACQ037409,CMP00046,Email,Amex Platinum Card,2025-10-10,MN,58
ACQ037410,CMP00046,Email,Amex Platinum Card,2025-10-14,MN,41
ACQ037411,CMP00046,Email,Amex Platinum Card,2025-10-19,AZ,25
ACQ037412,CMP00046,Email,Amex Platinum Card,2025-10-02,TX,60
ACQ037413,CMP00046,Email,Amex Platinum Card,2025-10-04,TX,26
ACQ037414,CMP00046,Email,Amex Platinum Card,2025-10-12,FL,42
ACQ037415,CMP00046,Email,Amex Platinum Card,2025-10-13,NJ,30
ACQ037416,CMP00046,Email,Amex Platinum Card,2025-10-13,VA,26
ACQ037417,CMP00046,Email,Amex Platinum Card,2025-10-06,NY,34
ACQ037418,CMP00046,Email,Amex Platinum Card,2025-10-23,GA,64
ACQ037419,CMP00046,Email,Amex Platinum Card,2025-10-18,FL,29
ACQ037420,CMP00046,Email,Amex Platinum Card,2025-10-10,GA,22
ACQ037421,CMP00046,Email,Amex Platinum Card,2025-10-28,NJ,36
ACQ037422,CMP00046,Email,Amex Platinum Card,2025-10-03,IL,24
ACQ037423,CMP00046,Email,Amex Platinum Card,2025-10-12,NJ,33
ACQ037424,CMP00046,Email,Amex Platinum Card,2025-10-26,MI,50
ACQ037425,CMP00046,Email,Amex Platinum Card,2025-10-24,VA,38
ACQ037426,CMP00046,Email,Amex Platinum Card,2025-10-25,CO,60
ACQ037427,CMP00046,Email,Amex Platinum Card,2025-10-29,NJ,46
ACQ037428,CMP00046,Email,Amex Platinum Card,2025-10-03,NC,52
ACQ037429,CMP00046,Email,Amex Platinum Card,2025-10-04,MI,52
ACQ037430,CMP00046,Email,Amex Platinum Card,2025-10-18,CA,30
ACQ037431,CMP00046,Email,Amex Platinum Card,2025-10-26,MD,64
ACQ037432,CMP00046,Email,Amex Platinum Card,2025-10-06,IL,65
ACQ037433,CMP00046,Email,Amex Platinum Card,2025-10-25,MN,42
ACQ037434,CMP00046,Email,Amex Platinum Card,2025-10-23,CO,63
ACQ037435,CMP00046,Email,Amex Platinum Card,2025-10-23,WI,47
ACQ037436,CMP00046,Email,Amex Platinum Card,2025-10-21,MI,27
ACQ037437,CMP00046,Email,Amex Platinum Card,2025-10-02,MN,52
ACQ037438,CMP00046,Email,Amex Platinum Card,2025-10-23,TX,63
ACQ037439,CMP00046,Email,Amex Platinum Card,2025-10-30,CA,28
ACQ037440,CMP00046,Email,Amex Platinum Card,2025-10-29,NY,35
ACQ037441,CMP00046,Email,Amex Platinum Card,2025-10-23,IL,51
ACQ037442,CMP00046,Email,Amex Platinum Card,2025-10-05,NY,41
ACQ037443,CMP00046,Email,Amex Platinum Card,2025-10-22,PA,57
ACQ037444,CMP00046,Email,Amex Platinum Card,2025-10-08,CA,54
ACQ037445,CMP00046,Email,Amex Platinum Card,2025-10-03,PA,60
ACQ037446,CMP00046,Email,Amex Platinum Card,2025-10-04,WA,48
ACQ037447,CMP00046,Email,Amex Platinum Card,2025-10-22,MI,48
ACQ037448,CMP00046,Email,Amex Platinum Card,2025-10-06,VA,62
ACQ037449,CMP00046,Email,Amex Platinum Card,2025-10-25,TX,23
ACQ037450,CMP00046,Email,Amex Platinum Card,2025-10-21,MN,56
ACQ037451,CMP00046,Email,Amex Platinum Card,2025-10-27,GA,23
ACQ037452,CMP00046,Email,Amex Platinum Card,2025-10-14,PA,48
ACQ037453,CMP00046,Email,Amex Platinum Card,2025-10-09,NC,34
ACQ037454,CMP00046,Email,Amex Platinum Card,2025-10-02,NJ,32
ACQ037455,CMP00046,Email,Amex Platinum Card,2025-10-20,FL,56
ACQ037456,CMP00046,Email,Amex Platinum Card,2025-10-16,AZ,35
ACQ037457,CMP00046,Email,Amex Platinum Card,2025-10-18,WI,24
ACQ037458,CMP00046,Email,Amex Platinum Card,2025-10-15,AZ,38
ACQ037459,CMP00046,Email,Amex Platinum Card,2025-10-18,CA,32
ACQ037460,CMP00046,Email,Amex Platinum Card,2025-10-12,TN,44
ACQ037461,CMP00046,Email,Amex Platinum Card,2025-10-27,VA,23
ACQ037462,CMP00046,Email,Amex Platinum Card,2025-10-28,MA,47
ACQ037463,CMP00046,Email,Amex Platinum Card,2025-10-24,NY,44
ACQ037464,CMP00046,Email,Amex Platinum Card,2025-10-13,GA,28
ACQ037465,CMP00046,Email,Amex Platinum Card,2025-10-09,TN,50
ACQ037466,CMP00046,Email,Amex Platinum Card,2025-10-21,NJ,51
ACQ037467,CMP00046,Email,Amex Platinum Card,2025-10-03,MD,33
ACQ037468,CMP00046,Email,Amex Platinum Card,2025-10-27,NJ,27
ACQ037469,CMP00046,Email,Amex Platinum Card,2025-10-18,NJ,28
ACQ037470,CMP00046,Email,Amex Platinum Card,2025-10-16,PA,33
ACQ037471,CMP00046,Email,Amex Platinum Card,2025-10-09,MI,63
ACQ037472,CMP00046,Email,Amex Platinum Card,2025-10-14,CO,61
ACQ037473,CMP00046,Email,Amex Platinum Card,2025-10-20,IL,28
ACQ037474,CMP00046,Email,Amex Platinum Card,2025-10-19,AZ,47
ACQ037475,CMP00046,Email,Amex Platinum Card,2025-10-12,MD,22
ACQ037476,CMP00046,Email,Amex Platinum Card,2025-10-04,OH,25
ACQ037477,CMP00046,Email,Amex Platinum Card,2025-10-25,CA,56
ACQ037478,CMP00046,Email,Amex Platinum Card,2025-10-17,TX,25
ACQ037479,CMP00046,Email,Amex Platinum Card,2025-10-28,NC,57
ACQ037480,CMP00046,Email,Amex Platinum Card,2025-10-28,MA,44
ACQ037481,CMP00046,Email,Amex Platinum Card,2025-10-09,AZ,33
ACQ037482,CMP00046,Email,Amex Platinum Card,2025-10-26,PA,65
ACQ037483,CMP00046,Email,Amex Platinum Card,2025-10-13,PA,41
ACQ037484,CMP00046,Email,Amex Platinum Card,2025-10-13,NJ,42
ACQ037485,CMP00046,Email,Amex Platinum Card,2025-10-29,GA,25
ACQ037486,CMP00046,Email,Amex Platinum Card,2025-10-18,GA,40
ACQ037487,CMP00046,Email,Amex Platinum Card,2025-10-14,NY,57
ACQ037488,CMP00046,Email,Amex Platinum Card,2025-10-21,FL,43
ACQ037489,CMP00046,Email,Amex Platinum Card,2025-10-16,CO,59
ACQ037490,CMP00046,Email,Amex Platinum Card,2025-10-09,FL,46
ACQ037491,CMP00046,Email,Amex Platinum Card,2025-10-20,MN,62
ACQ037492,CMP00046,Email,Amex Platinum Card,2025-10-14,VA,55
ACQ037493,CMP00046,Email,Amex Platinum Card,2025-10-02,IL,57
ACQ037494,CMP00046,Email,Amex Platinum Card,2025-10-29,NC,38
ACQ037495,CMP00046,Email,Amex Platinum Card,2025-10-23,CO,38
ACQ037496,CMP00046,Email,Amex Platinum Card,2025-10-24,PA,52
ACQ037497,CMP00046,Email,Amex Platinum Card,2025-10-16,MN,32
ACQ037498,CMP00046,Email,Amex Platinum Card,2025-10-27,MD,46
ACQ037499,CMP00046,Email,Amex Platinum Card,2025-10-31,NJ,56
ACQ037500,CMP00046,Email,Amex Platinum Card,2025-10-09,PA,48
ACQ037501,CMP00046,Email,Amex Platinum Card,2025-10-26,TN,37
ACQ037502,CMP00046,Email,Amex Platinum Card,2025-10-20,NJ,36
ACQ037503,CMP00046,Email,Amex Platinum Card,2025-10-26,MN,28
ACQ037504,CMP00046,Email,Amex Platinum Card,2025-10-26,CO,35
ACQ037505,CMP00046,Email,Amex Platinum Card,2025-10-30,MD,35
ACQ037506,CMP00046,Email,Amex Platinum Card,2025-10-26,AZ,22
ACQ037507,CMP00046,Email,Amex Platinum Card,2025-10-10,IL,31
ACQ037508,CMP00046,Email,Amex Platinum Card,2025-10-22,MN,26
ACQ037509,CMP00046,Email,Amex Platinum Card,2025-10-19,WI,49
ACQ037510,CMP00046,Email,Amex Platinum Card,2025-10-07,WI,47
ACQ037511,CMP00046,Email,Amex Platinum Card,2025-10-11,NJ,31
ACQ037512,CMP00046,Email,Amex Platinum Card,2025-10-19,PA,45
ACQ037513,CMP00046,Email,Amex Platinum Card,2025-10-06,NC,22
ACQ037514,CMP00046,Email,Amex Platinum Card,2025-10-02,TX,27
ACQ037515,CMP00046,Email,Amex Platinum Card,2025-10-16,NJ,45
ACQ037516,CMP00046,Email,Amex Platinum Card,2025-10-18,MI,42
ACQ037517,CMP00046,Email,Amex Platinum Card,2025-10-28,MA,40
ACQ037518,CMP00046,Email,Amex Platinum Card,2025-10-25,NY,32
ACQ037519,CMP00046,Email,Amex Platinum Card,2025-10-09,MI,41
ACQ037520,CMP00046,Email,Amex Platinum Card,2025-10-05,TN,38
ACQ037521,CMP00046,Email,Amex Platinum Card,2025-10-03,AZ,51
ACQ037522,CMP00046,Email,Amex Platinum Card,2025-10-02,NC,39
ACQ037523,CMP00046,Email,Amex Platinum Card,2025-10-29,OH,24
ACQ037524,CMP00046,Email,Amex Platinum Card,2025-10-21,NC,38
ACQ037525,CMP00046,Email,Amex Platinum Card,2025-10-02,CA,22
ACQ037526,CMP00046,Email,Amex Platinum Card,2025-10-17,MD,43
ACQ037527,CMP00046,Email,Amex Platinum Card,2025-10-06,IL,65
ACQ037528,CMP00046,Email,Amex Platinum Card,2025-10-14,NY,53
ACQ037529,CMP00046,Email,Amex Platinum Card,2025-10-26,MA,25
ACQ037530,CMP00046,Email,Amex Platinum Card,2025-10-11,NJ,42
ACQ037531,CMP00046,Email,Amex Platinum Card,2025-10-19,IL,49
ACQ037532,CMP00046,Email,Amex Platinum Card,2025-10-08,CA,47
ACQ037533,CMP00046,Email,Amex Platinum Card,2025-10-30,OH,37
ACQ037534,CMP00046,Email,Amex Platinum Card,2025-10-09,MA,26
ACQ037535,CMP00046,Email,Amex Platinum Card,2025-10-27,MI,60
ACQ037536,CMP00046,Email,Amex Platinum Card,2025-10-16,IL,62
ACQ037537,CMP00046,Email,Amex Platinum Card,2025-10-26,PA,60
ACQ037538,CMP00046,Email,Amex Platinum Card,2025-10-13,NC,27
ACQ037539,CMP00046,Email,Amex Platinum Card,2025-10-23,CA,41
ACQ037540,CMP00046,Email,Amex Platinum Card,2025-10-19,TX,36
ACQ037541,CMP00046,Email,Amex Platinum Card,2025-10-23,TN,63
ACQ037542,CMP00046,Email,Amex Platinum Card,2025-10-03,FL,61
ACQ037543,CMP00046,Email,Amex Platinum Card,2025-10-27,WI,31
ACQ037544,CMP00046,Email,Amex Platinum Card,2025-10-21,MA,22
ACQ037545,CMP00046,Email,Amex Platinum Card,2025-10-28,MI,26
ACQ037546,CMP00046,Email,Amex Platinum Card,2025-10-29,PA,33
ACQ037547,CMP00046,Email,Amex Platinum Card,2025-10-19,TX,23
ACQ037548,CMP00046,Email,Amex Platinum Card,2025-10-02,FL,42
ACQ037549,CMP00046,Email,Amex Platinum Card,2025-10-19,FL,52
ACQ037550,CMP00046,Email,Amex Platinum Card,2025-10-14,VA,27
ACQ037551,CMP00046,Email,Amex Platinum Card,2025-10-30,TN,23
ACQ037552,CMP00046,Email,Amex Platinum Card,2025-10-09,MD,30
ACQ037553,CMP00046,Email,Amex Platinum Card,2025-10-18,WI,36
ACQ037554,CMP00046,Email,Amex Platinum Card,2025-10-03,OH,50
